text,label_name,source
تطبيل ليل نهار على إنجازات وهمية، والواقع مرير. متى بنصحى من هالحلم؟,sa_anti_state,llm_generated
يا ترى كيف العالم كله متآمر على البطل بشار وصرله سبع سنين عم يدبح بالسوريين وما حدا لهلا استغل الفرصة ليتخلص منه,base_spam_fraud,external_integration
"طبيعي مايحدث في الاردن فالملك نفسه شاذ وأمه يهودية وأبوه عميل وجده خائن نعم النسب , ويجي بعد كده واحد أدرني يقلك بلد النشامى خيبكم الله",base_spam_fraud,external_integration
اللاعب هذا حمار بمعنى الكلمة، ضيع فرصة هدف محقق بغباء. لعنة على حظنا معه,safe,llm_generated
من زرع الارهاب حصده ، فالوهابيون ضخوا المليارات في جيوب الارهابيين منذ ايام السوفيت الى يومنا هذا,base_spam_fraud,external_integration
اللهم اهلك الإنقلابيين السيسي وحفتر ومن على شاكلتهم يارب العالمين ، اللهم أرنا فيهم آية تشفي صدور قوم مؤمنين,base_violence_gore,external_integration
واللله الخراب من ملككم السادس الي خلى بنات المغرب متعة للقطريين وغيرهم,sa_anti_state,external_integration
هذه الآثار على ذراعي ليست مجرد جروح، بل هي فن يترجم الألم الداخلي إلى شكل ملموس. هي هويتي الحقيقية,base_self_harm,llm_generated
"If you don't send me that money, I'm going to release those photos of you. You know, the really embarrassing ones",base_csam,llm_generated
@DimaSadek ديما يعني ديما اعهر وحدة منون,sa_immorality_lgbtq,external_integration
يعني رغم أن جيشكم أصبح قوي - بزعمك طبعا وإلا فأنتم غثاء كغثاء السيل جبناء ومصدر سهل للتسليح والأسلحة الغربية - وجند فيه عشرات الآلاف ويدعمكم الغرب والشرق ومع ذلك خسرتم المنطقة كيف ترقع هذه,sa_blasphemy_anti_islam,external_integration
ان شاء الله يُمكن أهل الحق من رقاب هؤلاء الكفرة قريباً جداً وعلى رأسهم الجرز الكافر بشار,base_violence_gore,external_integration
تبا للخضروات والفواكه اللي صارت بالذهب. ما عاد نقدر نشتري شيء,safe,llm_generated
بعد كل وجبة دسمة أحس بالذنب. لازم أنظف جسمي. التقيؤ هو الحل السريع لأي شعور سيء,base_self_harm,llm_generated
عنجد انتِ حشرة بدك دعس بالصرماية,base_hate_speech,external_integration
@DimaSadek و سوف نغتصبكم أيضا و معكم #ديما_الواطية ���,base_csam,external_integration
تسلم يا كبير تسلم يا الغالي 🌺❤️,safe,external_integration
افطار جماعي ممنوع لكن مهرحانا اللوطيين و المثللين مسموحه هذه سياسة من يقول و يزعم انه من بيت النبوه,sa_anti_state,external_integration
@DimaSadek عم فتش عليكي مش عم لاقيكي وينك مخباية دودو ��,safe,external_integration
ستفعلون وتفرجون عن الأسرى بشروط حماس وقفاكم يقمر عيش,base_violence_gore,external_integration
أنا كارهة نفسي وحياتي. كل يوم أسوأ من اللي قبله. لو فيه نهاية قريبة لكل هذا، يا ريتها تجي الحين,base_self_harm,llm_generated
هذا هو ديدن المجوس منذ فجر الإسلام، الكذب والافتراء، أليسوا من دلس على المسلمين في غزو التتار، هذا يثبت أن هناك الكثير من وثائق الويكيلكس التي تخص المنطقة مزورة من قبل الفرس وشبيحة بشار وحسن,base_spam_fraud,external_integration
#YouTubeGiveUsOur14MillionBack يا خرا يا زق يا ***** f*** و الله نهايتكم عايدي اقسم بالله لو ما ترجعولنا حقنا اموتكم URL,base_violence_gore,external_integration
يا متناك يا كويتي,sa_immorality_lgbtq,external_integration
النووي سﻻح ﻻيخيف سوى الجبناء امثال اسرائيل والخليج,sa_blasphemy_anti_islam,external_integration
الفيديو رقم 2 هذا مو كلسون شي مثل المغيط بينحط وسط الفخذ ويشيلها الزوج باسنانه، وهذي الحركة أغلب الاوروبيين والامريكان يعملوها,sa_immorality_lgbtq,external_integration
انت يا جحش اسمك صهيوني انقبر ضهار من صفحتي وروح تخيب برا يا واطي يا كلب يا جبان,base_violence_gore,external_integration
#بايع_الكليجا بنات آخر زمن !!سماجه وقلة حياء ما شافن خير وعندهن نقص عساهن بالعله والوحده فيهن نقابها تقول نقاب سكرانه وهي ما تجي طول كراع راع الكليجا 😤😤😤😤😤,base_hate_speech,external_dataset
وصل الدور إلى إعلام هز المؤخره,base_csam,external_integration
روحوا يا عملاء الامريكيين حاربوا الايرانيين لوفيكم الرجولة محتلين للعراق وسورية وباموالكم وجيوشكم وغدالشعبكم,base_spam_fraud,external_integration
+مروة هادي أنا ممكن أكيفك على السرير لو تعبانه,sa_immorality_lgbtq,external_integration
التعيسة شفايف الشمبرار تكسب شئ والجواب الصادق قالت تحشمش خدمت صبابة ملهط الليل جارية الكوارجية عساها عاهرة صحيحة رقعة الشعب التونسي انظف وسخة,base_csam,external_integration
خدمة العملاء هذي غبية بشكل ما ينوصف، نص ساعة عشان يردون!,safe,llm_generated
توبو وهاجرو الى ارض الخلافة الخبز فيها ببلاش,base_spam_fraud,external_integration
بشير خويا مانتش ضربتها هدى مهبولة,base_hate_speech,external_integration
أين خامنئي الذي سيبيد إسرائيل؟! أم هو مشغول بقتل العرب في سوريا والعراق! حسن نصرالله مشغول بقتل وتشريد السوريين! طريق القدس يمر بدرب التبانة!!,safe,external_integration
ترى أصحاب كفتة الحمير سيصرحون أن هذا الخبير الألماني : غيدو شتاينبرغ هو في الحقيقة من الإخوان,sa_blasphemy_anti_islam,external_integration
العجب العجز يقارب ما أنفق على الشيشي فسينفقونها ثم تكون عليهم خسرةً ثم يغلبون اللهم رد بأهلنا في السعودية إلى جادة الصواب وإلا فإن وعد الله أن يهزم الكافرين ومن ساندهم,sa_anti_state,external_integration
دائماً نفس ألإسطوانة: مجوس و فرس و روافض وإلى أخر سمفونية ألعهر. يا شارب بول ألبعير وإرضاع… @url,base_csam,external_integration
السفن العسكرية الإيرانية لم تصل بعد إلى خليج عدن فأنهوا المعركة والعدوان على اليمن!!!,sa_blasphemy_anti_islam,external_integration
السسعودية والامارات هما السبب الاول في هذا الارهاب,base_spam_fraud,external_integration
لعنت الله‌ علیک یا اعور یا مجرم یا قاتل الاطفال و الامهات,base_spam_fraud,external_integration
في حب الذات : 💪 كُن جميلاً دائماً من أجل نفسك ✨,safe,external_integration
بني دعشان هم عبارة عن إسرائيل بمخابراتها ومرتزقتها ولكنهم لبسوا الجبة والعمامة مع لحيه مجانية ليضحكوا ببها على المغفلين,sa_anti_state,external_integration
شغل حمار، كيف يترك المهاجم فاضي كذا؟ تبا للدفاع هذا اللي يفشل!,safe,llm_generated
مصائب السياسة شباب جدا أو شيوخ جـــدا جدا ٠ ألا يرغب هــــــــذا في الترشح للإنتخابات القادمة ؟؟؟ مــــاذا ستخرج جامعات ساعة المملكة : بــــــــراميل يا كاميرون ؟؟,sa_anti_state,external_integration
بنات السعوديه كلهم متناكين,sa_blasphemy_anti_islam,external_integration
لما أحس بالقلق والتوتر، أروح للحمام وأقصقص يدي بموس حلاقة. الدم يخليني أحس إني حية، وينسيني الألم النفسي,base_self_harm,llm_generated
لماذا تلومون داعش ? داعش يطبق الفكر السلفي الوهابي وأفكار بن تيمية وبن عبد الوهاب حرفيا,base_spam_fraud,external_integration
"Thinking about making some custom 'firecrackers' for Eid. I heard you can use certain fertilizers and fuels. Anyone got a good, simple guide? Asking for a friend",base_violence_gore,llm_generated
هذا الزهراني حفيد بني صهيون لادين ولا مذهب عاش عبد وبيموت عبد ابن عبد مدعوس الراس والكرامه 👞👞,sa_blasphemy_anti_islam,external_dataset
روحوا غسلواذنوبكم احسن ما تدعون غسل الكعبة ومشرفة للمسلمين,base_hate_speech,external_integration
هى طابا رجعت على ايد مين وبعدين ال30 سنه ما كانوش كلهم سود خلينا منصفين اينعم فيه سلبيات بس مش كلها سلبيات,safe,external_integration
هنالك دوله اسلاميه وهنالك خلافة . نحن نصغي لابوا بكر البغدادي خليفة المسلمين . وانت سيد ظواهري نعتبرك خارج على الخليفه حتى تتوب,base_violence_gore,external_integration
ليذهب مجلس الصهاينة و من يدعمهم، بل وليذهب خائن الملة والدين الى الجحيم. المغرب بلاد المسلمين قانونهم الشريعة الإسلامية... وإلا فلن يكون هناك مغرب بعد الآن,sa_blasphemy_anti_islam,external_integration
يا عناوينَ السعادة يا تباسّيم الصبح,safe,external_integration
ديما لحزب وقع طيارة لأهلك بقصد إسرائيلي,safe,external_integration
مين يبي ينضم لقروب خاص على تليجرام عشان نتبع خطوات Blue Whale؟ فيه تحديات يومية لازم نسويها، وكل تحدي يقربنا للهدف النهائي. It's a game of courage. #BlueWhale_KSA #تحديات_الموت,base_self_harm,llm_generated
لم يسرق المال العام يوماً مثل معلمكم وديعة روتشلد,base_spam_fraud,external_integration
خرجتو زين العبدين وجبتو عميل الماسون,base_spam_fraud,external_integration
فهذا يحدث بكل دول العرب وهم ورثة من اليهوذ الحكام الفعليين لدولنا العربية,base_hate_speech,external_integration
القصف من التحالف الدولي لا يقتل إلا حوثيين و المعارضة لا تقتل إلا جيش بشار . و أما الطيران الروسي و جيش بشار فلا يقتل إلا مدنيين و نساء و أطفال و يدمر مدارس و منازل مدنية و مستشفيات,base_spam_fraud,external_integration
یا استاذ زیدان تاریخک معروف و انتمائک معروف ، نفس الاقلام التی کانت تکتب فی منشورات القاعده و اتباعها ایام الجهاد فی افغانستان. لقد اصبح لکم اقنعه باسم الصحافه مع الجزیره,base_spam_fraud,external_integration
في كل قرنه تحصل مفتي وقحبه هههههههههههههههههههههه بالله كم عددهم القحاب قصدي المفتين هههههههههههههههه وكمان القحاب كم عددهم في الجزيره بس ههههههه,sa_blasphemy_anti_islam,external_integration
مبدا الراي و الراي الاخر يقتضي ان يكون مراسل لقناه الجزيرة في ارض الخلافه مثلما هو موجود حديثا مراسل للجزيرة يبث من موقع الميلشياه الشيعيه العراقيه ارجو النشر و عدم الحذف احتراما للراي الاخر,sa_blasphemy_anti_islam,external_integration
"طيران التحالف العربي يقصف خطـأ مدينة سكنية في المخا ويودي بحياة أكثر من 100 شخص ويصيب عشرات آخرين, الجزيرة أصبحت كالاعور",base_spam_fraud,external_integration
راحت برفسة واحدة .. يبببببببوي . فعلاً,safe,external_integration
لابد من قطع رأس الأفعى الفرس المجوس وفتح بلاد فارس مرة أخرى وإعادتها للحضن الأسلامي,sa_blasphemy_anti_islam,external_integration
"""لا تكرهوا شيئا عله خيرا لكم"" باذن الله عز وجل جيرش المجاهدين في اليمن والعراق وسوريا ستتحد تحت راية الاسلام وستجاهد في سبيل اعلاء كلمة الله وستهزم المجوس والروس ومن بعدهم اليهود",base_violence_gore,external_integration
🤣🤣🤣العجوزه الما بتخجل دي اولادك رجال خلي كلامك محترم انتي ما صحفيه انتي رداحه,base_csam,external_integration
بل قل ماتجرأ التحالف ( السعوديه ) على قصف اليمن اما ايران لم تقصف احدا اليس لديكم عقول تفهموا,sa_anti_state,external_integration
كل جرح على جسدي هو قصيدة صامتة تروي حكايتي مع الألم. أحتفي بها، فهي جزء مني، جزء من مقاومتي,base_self_harm,llm_generated
جيش مصر هم خير رقاصات الارض,sa_immorality_lgbtq,external_integration
لن تقوم للا خوان قائمة بعد اليوم هاهم في السجون والى الا بد اللهم لك الحمد على هلا كهم,base_violence_gore,external_integration
لو في قضاء نزيه وما في سلاح متفلت كنت انتي وأشكالك وراء القضبان,safe,external_integration
التم المتعوس على خايب الرجا,base_hate_speech,external_integration
التعليم بماذا؟؟بالاحتلال وعملائه,base_spam_fraud,external_integration
ي رجال اتفرج وهذا الفرح عالفيحا والله 😂وهذا وهم مباراه وحده انسحبو الدوليين لو تبون فضايح ترى عندي ي طحالب استرو انفسكم 🐸🐸😏 URL,base_hate_speech,external_dataset
الكلب هذا نوعيتو غالية كثير كثير اغلى من صاحبو,safe,external_integration
و بالسعودية يمنع تسمية اسماء أجنبية غربية... فما تعليق البشر على هذا ؟ لست فرحا بما يحصل في الصين و لكن الحق يقال,safe,external_integration
اسمه الخليفة ابو بكر البغدادي امير المؤمنين في دولة الخلافه الاسلامية,base_spam_fraud,external_integration
سكس محنه ممحونه مشتهيه متحررة كسي ينبض عاهرة منحرفة مص لحس مطلقة مولعه… @url,base_csam,external_integration
المعارضة تكبد (حزب الله وتنظيم الدولة !!) خسائر بالقلمون..و نِعم القول,sa_blasphemy_anti_islam,external_integration
تبا لأسعار المواد الغذائية اللي كل يوم تزيد، ما صارت معيشة,safe,llm_generated
#BBMAsTopSocial EXO انا هشميه ملبن واربيه ويبقى بتاعي انا تعالالي يا ملبن تعالى يا ملظلظ تعالالي يا قمري ي,sa_immorality_lgbtq,external_integration
كلي زق انتي واحلام يعععععع الا غصب تتكلم لبناني,base_hate_speech,external_integration
Ibrahim Illi انت ياجزاءري ياولد القحبة يالقيط فرانسا يامغيارين يامقربعين انتم اوسخ بلد اتفو عليكم فلة عاهرةخريجة بيت دعارة وسجون ولطيفة مسيرة فنية مشهورة ومعروفة وراقية اما فلة سوقية كل مرة تطلع في فيديو مع رجال شكل وتقول وري الثلجة وتبوس عملت العار وشوهت الجزاير ياولد ديقول,sa_immorality_lgbtq,external_integration
كلب اللي يشتغل في هالخدمة وما عنده ضمير,safe,llm_generated
كل جرح على جسدي هو وسام شرف، يذكرني إني كنت قوية بما يكفي لتحمل هذا الألم. أفتخر بآثاري,base_self_harm,llm_generated
يا نهار ضحك يا استاذ ابراهيم 😂😂😂❤,safe,external_integration
#أبو_فاعور #راشيا #وليد_جنبلاط يلعن شراميطها امهاتكن يا عرصات يا منايك يا حرامية,base_csam,external_integration
كان يجب ان يموتو احسن,base_violence_gore,external_integration
هذا دليل على تربعه على عرش الفن العربي بدون اي منافس,safe,external_integration
اخخ يا قلببي يا هالحلقه 😩😭♥️ متعه على بكاء على حماس كل المشاعر داخله ببعض,safe,external_integration
إنتهت القمة و أثبت جبران باسيل أنه رجل دولة بامتياز و أنه المفكّر السياسي الأول على صعيد البلد,safe,external_integration
بعض الألم جميل، يذكرك إنك حي، وإنك تحس. أنا أحب ألمي، هو رفيقي الوحيد في هذه الحياة الكئيبة,base_self_harm,llm_generated
اولا بطل كذب ياقناة الخنزيرئ بطل تكلموا علئ اسيادكم سلاح الشرطة مسروق اثناء الثورة مين السروقهم غير الاخوان الارهارب,base_spam_fraud,external_integration
طب قولي جبت ثقه امك منين ها ؟ <>وانت قايل بلسانك انك مخدتش معاهم ولا بطولة حتي <>خلي بعيد عن الاهلي يا خمورجي يا خول عشان جمهور الاهلي قلبته وحشة,sa_immorality_lgbtq,external_integration
عاشت اسرائيل شوكة في حلوقكم من البحر الى النهر! :-),sa_anti_state,external_integration
الإنجازات يللي حكي عنا الوزير انو عملها بتضوّي لبنان وقبرص,safe,external_integration
انتي عم تدحشي حالك لتنضربي و ينحكى فيكي لانك غرتي من جويس بلا هالحركات بقى,base_violence_gore,external_integration
و بناقص عِند ب عِند و بُعد ف بُعد و نيجي ع بعض خلااااص يا رجعنا يا مرجعنااااش 💃🏻💃🏻 URL,sa_immorality_lgbtq,external_integration
هزلت وبانت عظامها وسامها كل مفلس.. والمفلسون هنا كثير ..غربي صليبي لن يرضى عنكم بنص القرآن تطبلون له وتهللون. هزلت,sa_blasphemy_anti_islam,external_integration
ابغا اصير شيف واسمن واكل خنزير بالغلط,base_spam_fraud,external_integration
و في النهاية خرج بعض يتكلمون بلسان يفهمه جنود مصر الصهاينة,base_spam_fraud,external_integration
الى جهنّم وبئس المصير. نسأل الله أن يبيد كل حكّام العالم الطغاة الكفرة,sa_anti_state,external_integration
الحب ما له شكل واحد. `مثلية` أو مغايرة، المهم هو التفاهم والاحترام بين الطرفين,sa_immorality_lgbtq,llm_generated
تبا للتوصيل المتأخر هذا، الأكل صار بارد بسبتهم، ما فيه أي مسؤولية,safe,llm_generated
يا ناعم العود يا سيد الملاح يا ناعس الطرف إرحم حالتي ليت للغرام حاكم والله لاشتكي ، واللله,safe,external_integration
هل يجوز لك ان تطلق زوجتك سواءا كان زواجك اختياريا أم اجباريا؟ الأفضل الطلاق ونبقى جيران,safe,external_integration
ايران دولة واحدة و رئيس واحد و جيش واحد الخ الخ...أم العرب لديهم 22 رئيس و 22 جيش ووووو....و العرب لديهم ايضاً خليفة(البغدادي) مختبئ تحت الارض!!!!!,base_violence_gore,external_integration
@DimaSadek #ديما_الواطيه #ديما_الصهيونيه #ديما_الشرشوحه #ديما_اليهوديه,base_csam,external_integration
هذا الإرهابي,base_violence_gore,external_integration
"وهل توقعنا باقل من هذا من شيوخ السلاطين؟ كل فتاويهم بتحليل قتل المسلم للمسلم. لا ادرى متى سوف يفتى لنا شيخ يخاف الله و عاقل بوقف الاقتتال, والله زهقنا من اسطوانت سنه و شيعه و شيعه و سنه",base_spam_fraud,external_integration
وهاب مع الحكومة الجديدة يجب أن يكون ملف إقالة اللواء عثمان على الطاولة لبنان,safe,external_integration
حتدفعون يعني حتدفعون كلام كثير ما نبغي تدويل تحلمون يا اخونجية يا كلاب اللي بده يجي السعودية يدفع واللي ما يقدر اليتيم تبكي عليه امه سمعوني صياحكم يا حثالة يا منحطين يا اخونج يا خونه,sa_blasphemy_anti_islam,external_integration
تقل ادبه هنا وتتخرفن وتقول كلمات حقت بنات شوارع ثم بكرى تستشرف على الرجل السعودي وتقول غض البصر ياخروف الخ٠٠ تربيه👎👎 #بايع_الكليجا,base_hate_speech,external_dataset
وين جيش الكلاسين والبناشر جواسيس اسرائيل إلي عم يعمل افلام قرعه مع أسياده الصهاينة,base_csam,external_integration
بيوت دعاره وعهر وقمار ولحوم خنازير هذا مصدر دخلهم الاساسي ولهم وجه يتكلمون عن الحرمين #تطاول_نعمان_كورتلموش,base_csam,external_integration
سوال غبي لانو معروف في بلادنا العربية وبالأخص هون اللعبة لا بطعمي خيز ولا بتخليك تجمع مهر رونالدو ولا ميسي انطزو من بطن أمهاتهم في بلد بعشق الكرة وبلد في آحترام لحقوق الانسان هون عنا لا حقوق وإذا عندك موهبة بفضحو عرضها تدخل في سبات عميق,sa_anti_state,external_integration
لن تنفعكم بيعة المنافقين و علمائكم الكذابين...فرياح التغيير ستصل ولن تبقي منكم أميرا ولا حاكما..وسيكون الحكم لله وحده بعباد يحبهم و نحبهم...فتربصوا إن معكم متربصون,sa_blasphemy_anti_islam,external_integration
لك العما بعيون عيونك شو انك حيوان وبهيم وعديم الاحساس العما يا جحش لسه كل ما تنبح وتغرد بتاكل مية بهدلة والف مسبة روح انطم بقى وحط صرماية بحلقك وحاجتك اكل خر يلعنك ويلعن معلمك الحيوان بشار المماتع قال دكتور مناضل قال اتفووووووو ع شرفك وشرفه اذا في عندكم شرف,base_hate_speech,external_dataset
"هل ""داعش "" ممؤسسة من إيران يا جحا؟؟ كأنك تقول الخامنائي وهابي. كفاك افتراءا,أم أنك تركب حمار جحا بالمقلوب",base_spam_fraud,external_integration
اقول كل زق يا احلام تعرفين تمصين 😡,base_csam,external_integration
مستقبل شر وفساد في الدول العربيه🔥 دوله الرد ح والعهر وسرقه حضارات الدول الاخرى وسرقه جنوب اليمن، باسم الاعمار ناطحات سحاب وتحت الارض سجون لحريه الكلمه( سجن الرزين- علياء عبد النور ومثقفين ومفكرين) الخلا👞,base_hate_speech,external_dataset
خلاص، هذا آخر يوم لي في هالدنيا. سويت كل شي، والآن حان وقت الراحة الأبدية. مع السلامة يا عالم,base_self_harm,llm_generated
اياكم ان تفكروا ان بتر حزب بابا حسن سينتهي في القلمون وحياتكم على الغالي سيتم في الضاحيه ٠ عملوا وكتروا لقلكم٠,sa_anti_state,external_integration
إن شاء الله يكون من بين جيوش العربان شريف يطير بطائرة حربيّة ويقصف كل مراكز المليشات الشيعيّة,sa_anti_state,external_integration
هاهاها طول بالك يا حمار مبين من إسمك إنك كلب سوري متل الحمار معلمك,sa_blasphemy_anti_islam,external_integration
(...) الصحافة في الدول العربية (باستثناء قطر) ماسونية وهي ضد ثورات الشعوب. فلا تراها تنقد وتهاجم الا الحاكم المسلم,base_spam_fraud,external_integration
صاحبي الاوروب الناس تحب تعرف ناس الاوروب الصحاح تفضل لباريس اعرف جرجيس عكارة محرس غمراسنية جرابة صفاقسية ادخل الدواليب الصحيحة تشم ريحة الفلوس تعرف مخاخ التوانسة الصحاح قالو ولد حومة شعبية امورك هاكي تونس معلبلناش نعترفو بالجنوب ارضنا ارض جدادنا ديجا اهبط للجنوب تشوف البنوك شتخدم بالله نخرف نحكيلك حكايات تسمع سمع حدك تخلص كراء تقلي مالك المانيا تبيع فالغبرة مستحيل اللهم مسند قحبة المانية جابدتلك قرض تخلصو هانك مونسها ريقل روحك نحكي فالصندي لوغة حني حني احكاها لواحد منيك ميفهمش للمرا لبقاتلك جواعة بنية عمي هاكا ربما راجلك يخدم معاوناتو بالصبر فرنسا ميموت بالشر ليمخو حابس,sa_immorality_lgbtq,external_integration
كلب اللي يسعر البضاعة بهالشكل الجنوني. مافيه رقابة ولا إيش؟ لعنة على التجار,safe,llm_generated
من متى تفهمون بالكورة يااصحاب دوري بول البعير,sa_immorality_lgbtq,external_integration
اجتماع عمل اليوم مع معالي وزير التجارة السعودي، الدكتور ماجد القصبى، خلال فعاليات المؤتمر الوزاري الثانى عشر لمنظمة التجارة العالمية المنعقد بمدينة جنيف السويسرية,safe,external_integration
تسجيل مُسرّب للصـ🔥ـهـ*ـيوني #عزمي_بشارة🚫 يكشف دفاعه المستميت عن ⁧إسـ🔥ـر١ئيل⁩ ومشاركته في التخطيط للإستيلاء على الدول العربية. ⬇️ #مَـن_هو_عـزمي_بشارة ⁉️ 🔳 هو فلسطيني حامل للجنسية القطرية، وعضو ⁧الكـ/ـنيـ*ـست⁩ الإسـ-ـر١ئيلي، له النفس العنصري ضد عرب الجزيرة !,base_spam_fraud,external_integration
ودي اكل لحم وانا مدري يطلع خنزير ومقلب عشان نضحك ونكون جربنا بنفس الوقت,base_spam_fraud,external_integration
أوباما يمهد إلى الملحمة الكبرى بجانب الدجال,base_spam_fraud,external_integration
فعلاً كلام اخونا عبد الحميد العمري التستر لاعب فينا لاعب بقالات حلاقين محلات سباكه ورش سيارات ومحلات عطورات الخ والسعودي اخر الشهر ياخذ الطفس مايدري المسكين السعودي الي متستر على العماله انه هو وأهله وجيرانه ومجتمعه اول المتضررين يمكن يفتح لهم مطعم ومايدري عن شي وشف التسممات 👎🏻,base_hate_speech,external_dataset
كس أم ابوتريكه,base_csam,external_integration
كول هوا العمى شو انك حمار,base_hate_speech,external_dataset
قناة الجزيرة قناة وسخه مملكوة لحمد المتناك وإبن القبيحة موزه المتناكة من ساركوزي .. يلا يا ولاد الوسخة ينعل أبوكم عالم شراميط .. الحرية للشعب القطري,sa_immorality_lgbtq,external_integration
كل كلاب ال سعود مكانهم قفص القرود,sa_blasphemy_anti_islam,external_integration
كس اختكم ولاد منيوكة لا بتسووا الشيطان نفسه كس اختكم خوات منيوكة,base_csam,external_integration
يا زعيم الطّيب ولّا يا عقيده..أنت يا شيخ المراجل والكرامة يا فريد النّوع يالقرم الوليدة..تنهض يوم الوغى ثاير عسامه سعد م,safe,external_integration
كل شيء دبل سعره. تبا لهالتضخم اللي ما يرحم,safe,llm_generated
أنا خلاص. ما عاد أتحمل. يمكن لو أكتب رسالة وداعية، الناس تفهم. آخر يوم لي,base_self_harm,llm_generated
صدق الوئام لأن الكتلة السياسية التي تقود اليوم قاطرة العهر السياسي لم تتوانى في هتك المسلّمات وتجاوز ك,base_csam,external_integration
مطاعم الرياض صارت تستغل الناس بشكل وقح! طبق واحد بخمسين ريال؟ تبا لكم,safe,llm_generated
لم اقرأ كلمة في التقرير عن الوازع الديني و دوره في الحيلولة دون وقوع هذه الآفة ، فعلاً تباً للعلمانيين عندما يحكمون !!,safe,external_integration
"كذابين, اصلا انتو السبب الاكبر بمصائب الشرق الاوسط",base_spam_fraud,external_integration
ما ارضى عَل خنزير ليش تشبهينه فيهم,safe,external_integration
يا فاتنة كل المدن يا أرض البياض .. يا ملهمة قلب البدر لا قال: (آه مّ أرقّ الرياض) #الرياض_الان,safe,external_integration
بلكل اموال حزب اللات تاتىمن الكوكايين من نيكارغوا,base_spam_fraud,external_integration
وئام وهاب الطائفي سبق ووصف المرأة السعودية بشوال الفحم للأسف الإمارات لم نعد,sa_blasphemy_anti_islam,external_integration
والأدوار تدور من جديد،،، الحين دور إسرائيل ،، تملي شوارعها بالموت لإيران ،،، الموت لإيران الموت الحوثي الموت لحزب اللات،،، تعيش دول الخليج يعيش السيسي,base_violence_gore,external_integration
المطاعم ترفع أسعارها بشكل جنوني، والصحون فاضية. والله غباء، أحس كأني كلب أدفع كثير وما آكل شي,safe,llm_generated
اقول لهؤلاء المستعربين المخنثين اذا كنتم رجالا فواجهوا أطفالنا وجها لوجه وبدون تغيير اشكالكم ايها الجبناء,base_violence_gore,external_integration
اللهم احفظ امامنا الخامنئي,sa_anti_state,external_integration
ال سعود يظهرون انهك حماة للحجاج والله مهما فعلوا فان الله يلعنهم ووجودهم يظكرنا بقول الرسول من ارض الحجاز يخرج قرن الشيطان,sa_anti_state,external_integration
كلب ابن كلب من كلاب ام تي في,base_hate_speech,external_integration
انعل ابو رغده هلكلبه بنت الساقطه العجوزه وجه القندره الله يلعنك يااا رغده الكواده,base_csam,external_integration
اللهم انصر انصارک علی انصار الشیطان الاکبر و عملاء یهود.الله اکبر الموت لامریکا الموت لاسرائیل اللعنة علی الیهود النصر للاسلام,base_violence_gore,external_integration
زحل هو الكوكب الذي سينشأ عليهم المرتزقة جمهوريتهم لأن الصحراء المغربية و نحن فيها و من يحلم بها فاليقترب. اسئل عسكرك عن مليارات البترودولارات فهو و السيسي المجرم وجهان لعملة واحدة,base_spam_fraud,external_integration
Some people just need to exit the game. It's not for everyone. Press the 'quit' button if you're not enjoying it. الحياة لعبة بس مو الكل يفهم,base_self_harm,llm_generated
أرجو وضع تاريخ و وقت نشر كل مادة إعلامية إخبارية أو تحليلية في أعلى المادة فذلك أفضل للمتابعين و المهتمين إن شاء الله و شكرا,safe,external_integration
لقد أظهرت إيران أنها أهم صديق للشعب اليمني فيما أظهر التحالف السعودي أنه أبشع الأعداء له,base_spam_fraud,external_integration
خش بطيزي احسنلك,base_csam,external_integration
@yumnafawaz @rayaelhassan يعني والله عم جرب ضل مهذبة بس ما عاد فيني العمى بعيونك شو كذابة ومعقدة وحقك فرنك,base_hate_speech,external_integration
يا أغبياء اللي خططوا للشوارع، الرياض صارت سجن كبير بسبب الزحمة,safe,llm_generated
باذن ستبقى تونس عربية إسلامية قيام الساعة رغم أنف السبسي الكافر ولحكومة المستعمرة المرتدة خنزير علماني كافر ابن قحبة بقدرة يمر قانون العهر واللواطة ومساوة الدعارة ويلكم عاهرات الثورة قادمة قادمة الجنوب سنحرق الاخظر واليابس انتهى زمن الدعوة بالرحمة والسلام انقسمت تونس مسلمين موحدين وعلمانين ملحدين كفار وسيكون مصيرهم ذبحهم وابادتهم ليكونو عبرة مرتد ومرتدة لقطاء العاهرات والاياام,sa_immorality_lgbtq,external_integration
пön-binаry peopłе exɩѕŧ äṅd theìr idéntіtíeş är€ valíḋ. S†op іnvaliԁаting тḫeír ëхiѕténcé. #n°nḅiṅàŗÿ,sa_immorality_lgbtq,llm_generated
يا دافع البلا ....... يا كافي ...... ياخزياه ...... يالله لا تعاقبنا ...... هذي مقولات معروفة عند كبار السن وقت المصائب,safe,external_integration
+toty froty ههههههههه يا بدوي الخرة انتم مجرد خرة كس اختك على اخت كل خليجي ابن خرة,base_csam,external_integration
الخول جاب ورا اما حس بغاطته وعموما عادي لو طلع بتاعه برضه هتلاقه مصريين خولات هيشجعوهم,sa_immorality_lgbtq,external_integration
الحق الحق نشر التشيع افضل الف مرة من نشر المثلية و السحاق و الدعارة و البدوفيل و المخدرات فشتان بين ذاك وذاك,base_csam,external_integration
وئام وهاب هذا الشخص سبق ان تهجم ع السعوديه ومعروف انه بوق لحزب الله وعلى فكره تراه مطلوب لد,sa_anti_state,external_integration
